Phase,Category,Location/File,Details/Token,Status/Verdict,Evidence/Reason
Phase 6,Reference Sample (OT),1 Kings 15:9,Punctuation difference,SAMPLING,Raw: ఇశ్రాయేలువారికి రాజైన యరొబాము ఏలుబడియందు... Clean: ఇశ్రాయేలు వారికి రాజైన యరొబాము ఏలుబడియంద...
Phase 6,Reference Sample (OT),1 Kings 22:10,Exact Match,SAMPLING,Raw: ఇశ్రాయేలు రాజును యూదారాజగు యెహోషాపాతును ... Clean: ఇశ్రాయేలు రాజును యూదారాజగు యెహోషాపాతును ...
Phase 6,Reference Sample (OT),2 Kings 7:14,Exact Match,SAMPLING,Raw: వారు జోడు రథములను వాటి గుఱ్ఱములను తీసికొ... Clean: వారు జోడు రథములను వాటి గుఱ్ఱములను తీసికొ...
Phase 6,Reference Sample (OT),2 Kings 15:27,Punctuation difference,SAMPLING,Raw: యూదారాజైన అజర్యా యేలుబడిలో ఏబదిరెండవ సంవ... Clean: యూదారాజైన అజర్యా యేలుబడిలో ఏబదిరెండవ సంవ...
Phase 6,Reference Sample (OT),2 Kings 23:19,Exact Match,SAMPLING,Raw: మరియు ఇశ్రాయేలు రాజులు షోమ్రోను పట్టణముల... Clean: మరియు ఇశ్రాయేలు రాజులు షోమ్రోను పట్టణముల...
Phase 6,Reference Sample (OT),1 Chronicles 4:30,Exact Match,SAMPLING,Raw: హోర్మాలోను సిక్లగులోను బేత్మర్కాబోతులోను... Clean: హోర్మాలోను సిక్లగులోను బేత్మర్కాబోతులోను...
Phase 6,Reference Sample (OT),1 Chronicles 9:32,Exact Match,SAMPLING,Raw: వారి సహోదరులగు కహాతీయులలో కొందరికి విశ్ర... Clean: వారి సహోదరులగు కహాతీయులలో కొందరికి విశ్ర...
Phase 6,Reference Sample (OT),1 Chronicles 17:15,Exact Match,SAMPLING,Raw: నాతాను తనకు ప్రత్యక్షమైనదానిబట్టి యీ మాట... Clean: నాతాను తనకు ప్రత్యక్షమైనదానిబట్టి యీ మాట...
Phase 6,Reference Sample (OT),1 Chronicles 27:1,Punctuation difference,SAMPLING,Raw: జనసంఖ్యనుబట్టి ఇశ్రాయేలీయుల పితరుల యింటి... Clean: జనసంఖ్యనుబట్టి ఇశ్రాయేలీయుల పితరుల యింటి...
Phase 6,Reference Sample (OT),2 Chronicles 7:17,Exact Match,SAMPLING,Raw: నీ తండ్రియైన దావీదు నడచినట్లుగా నీవును న... Clean: నీ తండ్రియైన దావీదు నడచినట్లుగా నీవును న...
Phase 6,Reference Sample (OT),2 Chronicles 18:31,Punctuation difference,SAMPLING,Raw: కాగా యెహోషాపాతు కనబడుటతోనే రథాధిపతులు అత... Clean: కాగా యెహోషాపాతు కనబడుటతోనే రథాధిపతులు అత...
Phase 6,Reference Sample (OT),2 Chronicles 29:13,Exact Match,SAMPLING,"Raw: ఎలీషాపాను సంతతి వారిలో షిమీ యెహీయేలు, ఆస... Clean: ఎలీషాపాను సంతతి వారిలో షిమీ యెహీయేలు, ఆస..."
Phase 6,Reference Sample (OT),Ezra 2:8,Exact Match,SAMPLING,Raw: జత్తూ వంశస్థులు తొమ్మిదివందల నలువది యయిద... Clean: జత్తూ వంశస్థులు తొమ్మిదివందల నలువది యయిద...
Phase 6,Reference Sample (OT),Ezra 10:15,Exact Match,SAMPLING,Raw: అప్పుడు అశాహేలు కుమారుడైన యోనాతానును తిక... Clean: అప్పుడు అశాహేలు కుమారుడైన యోనాతానును తిక...
Phase 6,Reference Sample (OT),Nehemiah 8:5,Exact Match,SAMPLING,Raw: అప్పుడు ఎజ్రా అందరికంటె ఎత్తుగా నిలువబడి... Clean: అప్పుడు ఎజ్రా అందరికంటె ఎత్తుగా నిలువబడి...
Phase 6,Reference Sample (OT),Esther 2:6,Punctuation difference,SAMPLING,Raw: బబులోను రాజైన నెబు కద్నెజరు యూదా రాజైన య... Clean: బబులోను రాజైన నెబు కద్నెజరు యూదా రాజైన య...
Phase 6,Reference Sample (OT),Job 5:10,Exact Match,SAMPLING,Raw: ఆయన భూమిమీద వర్షము కురిపించువాడు పొలములమ... Clean: ఆయన భూమిమీద వర్షము కురిపించువాడు పొలములమ...
Phase 6,Reference Sample (OT),Job 14:12,Exact Match,SAMPLING,Raw: ఆకాశము గతించిపోవువరకు వారు మేలుకొనరు. ఎవ... Clean: ఆకాశము గతించిపోవువరకు వారు మేలుకొనరు. ఎవ...
Phase 6,Reference Sample (OT),Job 23:5,Exact Match,SAMPLING,Raw: ఆయన నాకు ప్రత్యుత్తరముగా ఏమి పలుకునో అది... Clean: ఆయన నాకు ప్రత్యుత్తరముగా ఏమి పలుకునో అది...
Phase 6,Reference Sample (OT),Job 33:5,Exact Match,SAMPLING,Raw: నీ చేతనైనయెడల నాకుత్తరమిమ్ము నా యెదుట నీ... Clean: నీ చేతనైనయెడల నాకుత్తరమిమ్ము నా యెదుట నీ...
Phase 6,Reference Sample (OT),Job 40:23,Punctuation difference,SAMPLING,Raw: నదీప్రవాహము పొంగి పొర్లినను అది భయపడదు య... Clean: నదీప్రవాహము పొంగి పొర్లినను అది భయపడదు య...
Phase 6,Reference Sample (OT),Psalm 17:15,Exact Match,SAMPLING,Raw: నేనైతే నీతిగలవాడనై నీ ముఖదర్శనము చేసెదను... Clean: నేనైతే నీతిగలవాడనై నీ ముఖదర్శనము చేసెదను...
Phase 6,Reference Sample (OT),Psalm 31:19,Punctuation difference,SAMPLING,Raw: నీయందు భయభక్తులుగలవారి నిమిత్తము నీవు దా... Clean: నీయందు భయభక్తులుగలవారి నిమిత్తము నీవు దా...
Phase 6,Reference Sample (OT),Psalm 44:10,Punctuation difference,SAMPLING,Raw: శత్రువులయెదుట నిలువకుండ మమ్మును వెనుకకు ... Clean: శత్రువులయెదుట నిలువకుండ మమ్మును వెనుకకు ...
Phase 6,Reference Sample (OT),Psalm 60:6,Punctuation difference,SAMPLING,Raw: తన  పరిశుద్ధతతోడని  దేవుడు  మాట  యిచ్చి ... Clean: తన పరిశుద్ధతతోడని దేవుడు మాట యిచ్చి యున్...
Phase 6,Reference Sample (OT),Psalm 73:24,Exact Match,SAMPLING,Raw: నీ ఆలోచనచేత నన్ను నడిపించెదవు. తరువాత మహ... Clean: నీ ఆలోచనచేత నన్ను నడిపించెదవు. తరువాత మహ...
Phase 6,Reference Sample (OT),Psalm 85:5,Exact Match,SAMPLING,Raw: ఎల్లకాలము మామీద కోపగించెదవా? తరతరములు నీ... Clean: ఎల్లకాలము మామీద కోపగించెదవా? తరతరములు నీ...
Phase 6,Reference Sample (OT),Psalm 99:8,Exact Match,SAMPLING,"Raw: యెహోవా మా దేవా, నీవు వారికుత్తరమిచ్చితివ... Clean: యెహోవా మా దేవా, నీవు వారికుత్తరమిచ్చితివ..."
Phase 6,Reference Sample (OT),Psalm 107:39,Punctuation difference,SAMPLING,Raw: వారు బాధవలనను ఇబ్బందివలనను దుఃఖమువలనను  ... Clean: వారు బాధవలనను ఇబ్బందివలనను దుఃఖమువలనను త...
Phase 6,Reference Sample (OT),Psalm 119:72,Exact Match,SAMPLING,Raw: వేలకొలది వెండి బంగారు నాణములకంటె నీ విచ్... Clean: వేలకొలది వెండి బంగారు నాణములకంటె నీ విచ్...
Phase 6,Reference Sample (OT),Psalm 136:5,Exact Match,SAMPLING,Raw: తన జ్ఞానముచేత ఆయన ఆకాశమును కలుగజేసెను ఆయ... Clean: తన జ్ఞానముచేత ఆయన ఆకాశమును కలుగజేసెను ఆయ...
Phase 6,Reference Sample (OT),Proverbs 1:33,Exact Match,SAMPLING,Raw: నా ఉపదేశము నంగీకరించువాడు సురక్షితముగా న... Clean: నా ఉపదేశము నంగీకరించువాడు సురక్షితముగా న...
Phase 6,Reference Sample (OT),Proverbs 10:8,Exact Match,SAMPLING,Raw: జ్ఞానచిత్తుడు ఉపదేశము నంగీకరించును పనికి... Clean: జ్ఞానచిత్తుడు ఉపదేశము నంగీకరించును పనికి...
Phase 6,Reference Sample (OT),Proverbs 17:23,Exact Match,SAMPLING,Raw: న్యాయవిధులను చెరుపుటకై దుష్టుడు ఒడిలోనుం... Clean: న్యాయవిధులను చెరుపుటకై దుష్టుడు ఒడిలోనుం...
Phase 6,Reference Sample (OT),Proverbs 25:14,Exact Match,SAMPLING,Raw: కపటమనస్సుతో దానమిచ్చి డంబము చేయువాడు వర్... Clean: కపటమనస్సుతో దానమిచ్చి డంబము చేయువాడు వర్...
Phase 6,Reference Sample (OT),Ecclesiastes 2:26,Punctuation difference,SAMPLING,Raw: ఏలయనగా దైవదృష్టికి మంచివాడుగా నుండువానిక... Clean: ఏలయనగా దైవదృష్టికి మంచివాడుగా నుండువానిక...
Phase 6,Reference Sample (OT),Song of Solomon 4:8,Punctuation difference,SAMPLING,"Raw: ప్రాణేశ్వరీ, లెబానోను విడిచి నాతోకూడ రమ్... Clean: ప్రాణేశ్వరీ, లెబానోను విడిచి నాతో కూడ రమ..."
Phase 6,Reference Sample (OT),Isaiah 8:14,Punctuation difference,SAMPLING,Raw: అయితే ఆయన ఇశ్రాయేలుయొక్క రెండు కుటుంబ ము... Clean: అయితే ఆయన ఇశ్రాయేలు యొక్క రెండు కుటుంబ మ...
Phase 6,Reference Sample (OT),Isaiah 22:1,Exact Match,SAMPLING,Raw: దర్శనపులోయను గూర్చిన దేవోక్తి... Clean: దర్శనపులోయను గూర్చిన దేవోక్తి...
Phase 6,Reference Sample (OT),Isaiah 33:5,Punctuation difference,SAMPLING,Raw: యెహోవా మహా ఘనత నొందియున్నాడు ఆయన ఉన్నతస్... Clean: యెహోవా మహా ఘనత నొందియున్నాడు ఆయన ఉన్నతస్...
Phase 6,Reference Sample (OT),Isaiah 43:11,Exact Match,SAMPLING,"Raw: నేను నేనే యెహోవాను, నేను తప్ప వేరొక రక్ష... Clean: నేను నేనే యెహోవాను, నేను తప్ప వేరొక రక్ష..."
Phase 6,Reference Sample (OT),Isaiah 55:7,Punctuation difference,SAMPLING,Raw: భక్తిహీనులు తమ మార్గమును విడువవలెను దుష్... Clean: భక్తిహీనులు తమ మార్గమును విడువవలెను దుష్...
Phase 6,Reference Sample (OT),Jeremiah 2:14,Punctuation difference,SAMPLING,Raw: ఇశ్రాయేలు కొనబడిన  దాసుడా?  యింటపుట్టిన ... Clean: ఇశ్రాయేలు కొనబడిన దాసుడా? యింటపుట్టిన దా...
Phase 6,Reference Sample (OT),Jeremiah 10:9,Exact Match,SAMPLING,Raw: తర్షీషునుండి రేకులుగా సాగగొట్టబడిన వెండి... Clean: తర్షీషునుండి రేకులుగా సాగగొట్టబడిన వెండి...
Phase 6,Reference Sample (OT),Jeremiah 21:1,Punctuation difference,SAMPLING,Raw: రాజైన  సిద్కియా  మల్కీయా  కుమారుడైన పషూర... Clean: రాజైన సిద్కియా మల్కీయా కుమారుడైన పషూరును...
Phase 6,Reference Sample (OT),Jeremiah 30:6,Exact Match,SAMPLING,Raw: మీరు విచారించి తెలిసికొనుడి; పురుషులు ప్... Clean: మీరు విచారించి తెలిసికొనుడి; పురుషులు ప్...
Phase 6,Reference Sample (OT),Jeremiah 38:9,Punctuation difference,SAMPLING,"Raw: రాజా, నా యేలినవాడా, ఆ గోతిలో వేయబడిన యిర... Clean: రాజా, నా యేలినవాడా, ఆ గోతిలో వేయబడిన యిర..."
Phase 6,Reference Sample (OT),Jeremiah 49:9,Punctuation difference,SAMPLING,Raw: ద్రాక్షపండ్లు ఏరువారు నీయొద్దకు వచ్చిన య... Clean: ద్రాక్షపండ్లు ఏరువారు నీయొద్దకు వచ్చి న ...
Phase 6,Reference Sample (OT),Lamentations 3:13,Exact Match,SAMPLING,Raw: తన అంబులపొదిలోని బాణములన్నియు ఆయన నా ఆంత... Clean: తన అంబులపొదిలోని బాణములన్నియు ఆయన నా ఆంత...
Phase 6,Reference Sample (OT),Ezekiel 7:22,Exact Match,SAMPLING,Raw: వారిని చూడ కుండ నా ముఖమును నేను త్రిప్పు... Clean: వారిని చూడ కుండ నా ముఖమును నేను త్రిప్పు...
Phase 6,Reference Sample (OT),Ezekiel 17:5,Exact Match,SAMPLING,Raw: మరియు అది దేశపు విత్తనములలో కొన్ని తీసిక... Clean: మరియు అది దేశపు విత్తనములలో కొన్ని తీసిక...
Phase 6,Reference Sample (OT),Ezekiel 24:6,Exact Match,SAMPLING,Raw: కాబట్టి ప్రభువైన యెహోవా సెలవిచ్చునదేమనగా... Clean: కాబట్టి ప్రభువైన యెహోవా సెలవిచ్చునదేమనగా...
Phase 6,Reference Sample (OT),Ezekiel 33:13,Exact Match,SAMPLING,Raw: నీతిమంతుడు నిజముగా బ్రదుకునని నేను చెప్ప... Clean: నీతిమంతుడు నిజముగా బ్రదుకునని నేను చెప్ప...
Phase 6,Reference Sample (OT),Ezekiel 40:47,Punctuation difference,SAMPLING,Raw: అతడు ఆ ఆవరణమును కొలువగా నిడివియు వెడల్పు... Clean: అతడు ఆ ఆవరణమును కొలువగా నిడివియు వెడల్పు...
Phase 6,Reference Sample (OT),Daniel 1:19,Exact Match,SAMPLING,"Raw: రాజు వారితో మాటలాడగా వారందరిలో దానియేలు,... Clean: రాజు వారితో మాటలాడగా వారందరిలో దానియేలు,..."
Phase 6,Reference Sample (OT),Daniel 8:26,Exact Match,SAMPLING,Raw: ఆ దినములను గూర్చిన దర్శనమును వివరించియున... Clean: ఆ దినములను గూర్చిన దర్శనమును వివరించియున...
Phase 6,Reference Sample (OT),Hosea 9:11,Exact Match,SAMPLING,Raw: ఎఫ్రాయిముయొక్క కీర్తి పక్షివలె ఎగిరి పోవ... Clean: ఎఫ్రాయిముయొక్క కీర్తి పక్షివలె ఎగిరి పోవ...
Phase 6,Reference Sample (OT),Amos 5:27,Punctuation difference,SAMPLING,Raw: కాబట్టి నేను దమస్కు పట్టణము అవతలికి మిమ్... Clean: కాబట్టి నేను దమస్కు పట్టణము అవతలికి మిమ్...
Phase 6,Reference Sample (OT),Micah 7:18,Punctuation difference,SAMPLING,Raw: తన  స్వాస్థ్య ములో  శేషించినవారి  దోషమున... Clean: తన స్వాస్థ్య ములో శేషించినవారి దోషమును ప...
Phase 6,Reference Sample (OT),Zechariah 3:1,Exact Match,SAMPLING,Raw: మరియు యెహోవా దూతయెదుట ప్రధాన యాజకుడైన యె... Clean: మరియు యెహోవా దూతయెదుట ప్రధాన యాజకుడైన యె...
Phase 6,Reference Sample (NT),Matthew 1:1,Exact Match,SAMPLING,Raw: అబ్రాహాము కుమారుడగు దావీదు కుమారుడైన యేస... Clean: అబ్రాహాము కుమారుడగు దావీదు కుమారుడైన యేస...
Phase 6,Reference Sample (NT),Matthew 4:15,Punctuation difference,SAMPLING,Raw: చీకటిలో కూర్చుండియున్న ప్రజలును   గొప్ప ... Clean: చీకటిలో కూర్చుండియున్న ప్రజలును గొప్ప వె...
Phase 6,Reference Sample (NT),Matthew 6:22,Exact Match,SAMPLING,Raw: దేహమునకు దీపము కన్నే గనుక నీ కన్ను తేటగా... Clean: దేహమునకు దీపము కన్నే గనుక నీ కన్ను తేటగా...
Phase 6,Reference Sample (NT),Matthew 9:4,Exact Match,SAMPLING,Raw: యేసు వారి తలంపులు గ్రహించి మీరెందుకు మీ ... Clean: యేసు వారి తలంపులు గ్రహించి మీరెందుకు మీ ...
Phase 6,Reference Sample (NT),Matthew 11:4,Exact Match,SAMPLING,"Raw: యేసు వారిని చూచి మీరు వెళ్లి, విన్నవాటిన... Clean: యేసు వారిని చూచి మీరు వెళ్లి, విన్నవాటిన..."
Phase 6,Reference Sample (NT),Matthew 13:3,Exact Match,SAMPLING,Raw: ఆయన వారిని చూచి చాల సంగతులను ఉపమాన రీతిగ... Clean: ఆయన వారిని చూచి చాల సంగతులను ఉపమాన రీతిగ...
Phase 6,Reference Sample (NT),Matthew 14:25,Exact Match,SAMPLING,Raw: రాత్రి నాలుగవ జామున ఆయన సముద్రముమీద నడుచ... Clean: రాత్రి నాలుగవ జామున ఆయన సముద్రముమీద నడుచ...
Phase 6,Reference Sample (NT),Matthew 17:1,Punctuation difference,SAMPLING,Raw: ఆరు దినములైన తరువాత యేసు పేతురును  యాకోబ... Clean: ఆరు దినములైన తరువాత యేసు పేతురును యాకోబు...
Phase 6,Reference Sample (NT),Matthew 19:19,Exact Match,SAMPLING,Raw: నిన్నువలె నీ పొరుగువానిని ప్రేమింపవలెను ... Clean: నిన్నువలె నీ పొరుగువానిని ప్రేమింపవలెను ...
Phase 6,Reference Sample (NT),Matthew 21:35,Exact Match,SAMPLING,"Raw: ఆ కాపులు అతని దాసులను పట్టుకొని, యొకని క... Clean: ఆ కాపులు అతని దాసులను పట్టుకొని, యొకని క..."
Phase 6,Reference Sample (NT),Matthew 23:22,Exact Match,SAMPLING,Raw: మరియు ఆకాశముతోడని ఒట్టుపెట్టుకొనువాడు దే... Clean: మరియు ఆకాశముతోడని ఒట్టుపెట్టుకొనువాడు దే...
Phase 6,Reference Sample (NT),Matthew 25:12,Exact Match,SAMPLING,Raw: అతడుమిమ్ము నెరుగనని మీతో నిశ్చయముగా చెప్... Clean: అతడుమిమ్ము నెరుగనని మీతో నిశ్చయముగా చెప్...
Phase 6,Reference Sample (NT),Matthew 26:45,Punctuation difference,SAMPLING,Raw: అప్పుడాయన తన శిష్యులయొద్దకు వచ్చిఇక నిద్... Clean: అప్పుడాయన తన శిష్యులయొద్దకు వచ్చి ఇక నిద...
Phase 6,Reference Sample (NT),Matthew 27:50,Punctuation difference,SAMPLING,Raw: యేసు మరల బిగ్గరగా కేకవేసి ప్రాణము   విడి... Clean: యేసు మరల బిగ్గరగా కేకవేసి ప్రాణము విడిచె...
Phase 6,Reference Sample (NT),Mark 1:43,Exact Match,SAMPLING,Raw: అప్పుడాయన ఎవనితోను ఏమియు చెప్పకు సుమీ;... Clean: అప్పుడాయన ఎవనితోను ఏమియు చెప్పకు సుమీ;...
Phase 6,Reference Sample (NT),Mark 4:15,Exact Match,SAMPLING,"Raw: త్రోవప్రక్క నుండు వారెవరనగా, వాక్యము వార... Clean: త్రోవప్రక్క నుండు వారెవరనగా, వాక్యము వార..."
Phase 6,Reference Sample (NT),Mark 6:11,Exact Match,SAMPLING,Raw: ఏ స్థలమందైనను జనులు మిమ్మును చేర్చు కొనక... Clean: ఏ స్థలమందైనను జనులు మిమ్మును చేర్చు కొనక...
Phase 6,Reference Sample (NT),Mark 7:34,Exact Match,SAMPLING,Raw: ఆకాశమువైపు కన్నులెత్తి నిట్టూర్పు విడిచి... Clean: ఆకాశమువైపు కన్నులెత్తి నిట్టూర్పు విడిచి...
Phase 6,Reference Sample (NT),Mark 9:39,Punctuation difference,SAMPLING,Raw: అందుకు యేసువానిని ఆటంకపరచకుడి; నాపేరట అద... Clean: అందుకు యేసు వానిని ఆటంకపరచకుడి; నాపేరట అ...
Phase 6,Reference Sample (NT),Mark 11:16,Exact Match,SAMPLING,Raw: దేవాలయము గుండ ఏపాత్రయైనను ఎవనిని తేనియ్య... Clean: దేవాలయము గుండ ఏపాత్రయైనను ఎవనిని తేనియ్య...
Phase 6,Reference Sample (NT),Mark 13:19,Punctuation difference,SAMPLING,Raw: అవి శ్రమగల దినములు; దేవుడు   సృజించిన సృ... Clean: అవి శ్రమగల దినములు; దేవుడు సృజించిన సృష్...
Phase 6,Reference Sample (NT),Mark 14:61,Punctuation difference,SAMPLING,Raw: అయితే ఆయన ఉత్తరమేమియు చెప్పక ఊరకుండెను. ... Clean: అయితే ఆయన ఉత్తరమేమియు చెప్పక ఊరకుండెను. ...
Phase 6,Reference Sample (NT),Luke 1:2,Punctuation difference,SAMPLING,Raw: ఆరంభమునుండి కన్ను లార చూచి వాక్యసేవకులైన... Clean: ఆరంభమునుండి కన్ను లార చూచి వాక్యసేవకులైన...
Phase 6,Reference Sample (NT),Luke 2:2,Exact Match,SAMPLING,Raw: ఇది కురేనియు సిరియదేశమునకు అధిపతియై యున్... Clean: ఇది కురేనియు సిరియదేశమునకు అధిపతియై యున్...
Phase 6,Reference Sample (NT),Luke 3:29,Exact Match,SAMPLING,"Raw: ఏరు యెహోషువకు, యెహోషువ ఎలీయెజెరుకు, ఎలీయ... Clean: ఏరు యెహోషువకు, యెహోషువ ఎలీయెజెరుకు, ఎలీయ..."
Phase 6,Reference Sample (NT),Luke 5:27,Exact Match,SAMPLING,"Raw: అటుపిమ్మట ఆయన బయలుదేరి, లేవి యను ఒక సుంక... Clean: అటుపిమ్మట ఆయన బయలుదేరి, లేవి యను ఒక సుంక..."
Phase 6,Reference Sample (NT),Luke 7:18,Exact Match,SAMPLING,Raw: యోహాను శిష్యులు ఈ సంగతులన్నియు అతనికి తె... Clean: యోహాను శిష్యులు ఈ సంగతులన్నియు అతనికి తె...
Phase 6,Reference Sample (NT),Luke 8:48,Exact Match,SAMPLING,"Raw: అందుకాయన కుమారీ, నీ విశ్వాసము నిన్ను స్వ... Clean: అందుకాయన కుమారీ, నీ విశ్వాసము నిన్ను స్వ..."
Phase 6,Reference Sample (NT),Luke 10:9,Punctuation difference,SAMPLING,Raw: అందులో నున్న రోగులను స్వస్థపరచుడి దేవుని... Clean: అందులో నున్న రోగులను స్వస్థపరచుడి దేవుని...
Phase 6,Reference Sample (NT),Luke 11:47,Exact Match,SAMPLING,"Raw: అయ్యో, మీ పితరులు చంపిన ప్రవక్తల సమాధులన... Clean: అయ్యో, మీ పితరులు చంపిన ప్రవక్తల సమాధులన..."
Phase 6,Reference Sample (NT),Luke 13:14,Exact Match,SAMPLING,Raw: యేసు విశ్రాంతిదినమున స్వస్థపరచినందున ఆ స... Clean: యేసు విశ్రాంతిదినమున స్వస్థపరచినందున ఆ స...
Phase 6,Reference Sample (NT),Luke 15:23,Exact Match,SAMPLING,"Raw: క్రొవ్విన దూడను తెచ్చి వధించుడి, మనము తి... Clean: క్రొవ్విన దూడను తెచ్చి వధించుడి, మనము తి..."
Phase 6,Reference Sample (NT),Luke 18:3,Exact Match,SAMPLING,Raw: ఆ పట్టణములో ఒక విధవరాలును ఉండెను. ఆమె అత... Clean: ఆ పట్టణములో ఒక విధవరాలును ఉండెను. ఆమె అత...
Phase 6,Reference Sample (NT),Luke 19:39,Punctuation difference,SAMPLING,Raw: ఆ సమూ   హములో ఉన్న కొందరు పరిసయ్యులు బోధ... Clean: ఆ సమూ హములో ఉన్న కొందరు పరిసయ్యులు బోధకు...
Phase 6,Reference Sample (NT),Luke 21:24,Punctuation difference,SAMPLING,Raw: వారు కత్తివాత కూలుదురు; చెరపట్టబడిన  వార... Clean: వారు కత్తివాత కూలుదురు; చెరపట్టబడిన వారై...
Phase 6,Reference Sample (NT),Luke 22:65,Exact Match,SAMPLING,Raw: ఆయనకు విరోధముగా ఇంకను అనేక దూషణ వచనములాడ... Clean: ఆయనకు విరోధముగా ఇంకను అనేక దూషణ వచనములాడ...
Phase 6,Reference Sample (NT),Luke 24:18,Exact Match,SAMPLING,Raw: వారిలో క్లెయొపా అనువాడు యెరూషలేములో బస చ... Clean: వారిలో క్లెయొపా అనువాడు యెరూషలేములో బస చ...
Phase 6,Reference Sample (NT),John 1:45,Exact Match,SAMPLING,Raw: ఫిలిప్పు నతనయేలును కనుగొని ధర్మశాస్త్రము... Clean: ఫిలిప్పు నతనయేలును కనుగొని ధర్మశాస్త్రము...
Phase 6,Reference Sample (NT),John 4:12,Exact Match,SAMPLING,"Raw: తానును తన కుమాళ్లును, పశువులును, యీబావిన... Clean: తానును తన కుమాళ్లును, పశువులును, యీబావిన..."
Phase 6,Reference Sample (NT),John 5:38,Exact Match,SAMPLING,Raw: ఆయన ఎవరిని పంపెనో ఆయనను మీరు నమ్మలేదు గన... Clean: ఆయన ఎవరిని పంపెనో ఆయనను మీరు నమ్మలేదు గన...
Phase 6,Reference Sample (NT),John 6:70,Punctuation difference,SAMPLING,Raw: అందుకు యేసు నేను మిమ్మును పండ్రెండుగురిన... Clean: అందుకు యేసు నేను మిమ్మును పండ్రెండుగురిన...
Phase 6,Reference Sample (NT),John 8:26,Punctuation difference,SAMPLING,Raw: మిమ్మునుగూర్చి చెప్పుటకును తీర్పు తీర్చు... Clean: మిమ్మును గూర్చి చెప్పుటకును తీర్పు తీర్చ...
Phase 6,Reference Sample (NT),John 10:5,Exact Match,SAMPLING,Raw: అన్యుల స్వరము అవి యెరుగవు గనుక అన్యుని ఎ... Clean: అన్యుల స్వరము అవి యెరుగవు గనుక అన్యుని ఎ...
Phase 6,Reference Sample (NT),John 11:43,Exact Match,SAMPLING,"Raw: ఆయన ఆలాగు చెప్పిలాజరూ, బయటికి రమ్మని బిగ... Clean: ఆయన ఆలాగు చెప్పిలాజరూ, బయటికి రమ్మని బిగ..."
Phase 6,Reference Sample (NT),John 13:16,Exact Match,SAMPLING,"Raw: దాసుడు తన యజమానునికంటె గొప్పవాడు కాడు, ప... Clean: దాసుడు తన యజమానునికంటె గొప్పవాడు కాడు, ప..."
Phase 6,Reference Sample (NT),John 15:26,Punctuation difference,SAMPLING,Raw: తండ్రియొద్దనుండి మీ యొద్దకు నేను పంపబోవు... Clean: తండ్రియొద్దనుండి మీ యొద్దకు నేను పంపబోవు...
Phase 6,Reference Sample (NT),John 18:20,Punctuation difference,SAMPLING,Raw: యేసు నేను బాహాటముగా లోకము ఎదుట మాటలాడితి... Clean: యేసు నేను బాహాటముగా లోకము ఎదుట మాటలాడితి...
Phase 6,Reference Sample (NT),John 20:17,Exact Match,SAMPLING,Raw: యేసు ఆమెతో నేను ఇంకను తండ్రియొద్దకు ఎక్క... Clean: యేసు ఆమెతో నేను ఇంకను తండ్రియొద్దకు ఎక్క...
Phase 6,Reference Sample (NT),Acts 2:15,Exact Match,SAMPLING,"Raw: మీరు ఊహించునట్టు వీరు మత్తులు కారు, ప్రొ... Clean: మీరు ఊహించునట్టు వీరు మత్తులు కారు, ప్రొ..."
Phase 6,Reference Sample (NT),Acts 4:21,Punctuation difference,SAMPLING,Raw: ప్రజలందరు జరిగిన దానినిగూర్చి దేవుని మహి... Clean: ప్రజలందరు జరిగిన దానిని గూర్చి దేవుని మహ...
Phase 6,Reference Sample (NT),Acts 7:7,Exact Match,SAMPLING,Raw: మరియు దేవుడు ఏ జనము నకు వారు దాసులై యుంద... Clean: మరియు దేవుడు ఏ జనము నకు వారు దాసులై యుంద...
Phase 6,Reference Sample (NT),Acts 8:27,Punctuation difference,SAMPLING,Raw: అప్పుడు ఐతియొపీయుల రాణియైన కందాకేక్రింద ... Clean: అప్పుడు ఐతియొపీయుల రాణియైన కందాకేక్రింద ...
Phase 6,Reference Sample (NT),Acts 10:23,Punctuation difference,SAMPLING,"Raw: మరునాడు అతడు లేచి, వారితోకూడ బయలుదేరెను;... Clean: మరునాడు అతడు లేచి, వారితో కూడ బయలుదేరెను..."
Phase 6,Reference Sample (NT),Acts 12:25,Punctuation difference,SAMPLING,Raw: బర్నబాయు సౌలును తమ పరిచర్య నెరవేర్చిన తర... Clean: బర్నబాయు సౌలును తమ పరిచర్య నెరవేర్చిన తర...
Phase 6,Reference Sample (NT),Acts 14:27,Exact Match,SAMPLING,"Raw: వారు వచ్చి, సంఘమును సమ కూర్చి, దేవుడు తమ... Clean: వారు వచ్చి, సంఘమును సమ కూర్చి, దేవుడు తమ..."
Phase 6,Reference Sample (NT),Acts 16:38,Exact Match,SAMPLING,"Raw: ఆ బంటులు ఈ మాటలు న్యాయాధిపతులకు తెలపగా, ... Clean: ఆ బంటులు ఈ మాటలు న్యాయాధిపతులకు తెలపగా, ..."
Phase 6,Reference Sample (NT),Acts 19:15,Punctuation difference,SAMPLING,Raw: అందుకు ఆ దయ్యము నేను యేసును గుర్తెరుగుదు... Clean: అందుకు ఆ దయ్యము నేను యేసును గుర్తెరుగుదు...
